freqtime,0,2,1.0,1,1,0.8426,0.8247
freqtime,0,2,1.0,1,1,0.9630,0.9630
freqtime,0,2,1.0,1,1,0.9630,0.9636
freqtime,0,2,1.0,1,1,0.9352,0.9346
freqtime,0,2,1.0,1,1,0.9352,0.9320
freqtime,0,2,1.0,1,1,0.9630,0.9643
freqtime,0,2,1.0,1,1,0.9259,0.9245
freqtime,0,2,1.0,1,1,0.9630,0.9636
freqtime,0,2,1.0,1,1,0.9444,0.9444
freqtime,0,2,1.0,1,1,0.9074,0.9123
freqtime,1,2,1.0,1,2,0.9537,0.9524
freqtime,1,2,1.0,1,2,0.9352,0.9346
freqtime,1,2,1.0,1,2,0.9167,0.9159
freqtime,1,2,1.0,1,2,0.8796,0.8908
freqtime,1,2,1.0,1,2,0.9074,0.9020
freqtime,1,2,1.0,1,2,0.8704,0.8627
freqtime,1,2,1.0,1,2,0.9537,0.9558
freqtime,1,2,1.0,1,2,0.8241,0.8430
freqtime,1,2,1.0,1,2,0.8796,0.8713
freqtime,1,2,1.0,1,2,0.9630,0.9643
freqtime,2,2,1.0,1,3,0.9167,0.9231
freqtime,2,2,1.0,1,3,0.9444,0.9444
freqtime,2,2,1.0,1,3,0.9352,0.9381
freqtime,2,2,1.0,1,3,0.9259,0.9286
freqtime,2,2,1.0,1,3,0.9352,0.9369
freqtime,2,2,1.0,1,3,0.8704,0.8542
freqtime,2,2,1.0,1,3,0.9259,0.9310
freqtime,2,2,1.0,1,3,0.9074,0.9038
freqtime,2,2,1.0,1,3,0.9259,0.9298
freqtime,2,2,1.0,1,3,0.9537,0.9541
freqtime,3,2,1.0,1,4,0.9444,0.9434
freqtime,3,2,1.0,1,4,0.9167,0.9143
freqtime,3,2,1.0,1,4,0.8981,0.8952
freqtime,3,2,1.0,1,4,0.9537,0.9558
freqtime,3,2,1.0,1,4,0.9537,0.9541
freqtime,3,2,1.0,1,4,0.8333,0.8364
freqtime,3,2,1.0,1,4,0.9167,0.9174
freqtime,3,2,1.0,1,4,0.9352,0.9346
freqtime,3,2,1.0,1,4,0.7963,0.8308
freqtime,3,2,1.0,1,4,0.9167,0.9189
freqtime,4,2,1.0,1,5,0.9444,0.9434
