propdec,0,2,0.5,3,3,0.9907,0.9908
propdec,0,2,0.5,3,3,0.9722,0.9714
propdec,0,2,0.5,3,3,0.9722,0.9730
propdec,0,2,0.5,3,3,0.9815,0.9818
propdec,0,2,0.5,3,3,0.9630,0.9623
propdec,0,2,0.5,3,3,0.9259,0.9245
propdec,0,2,0.5,3,3,0.9537,0.9515
propdec,0,2,0.5,3,3,0.8519,0.8710
propdec,0,2,0.5,3,3,0.9722,0.9730
propdec,0,2,0.5,3,3,0.9907,0.9908
propdec,1,2,0.6,3,3,0.6296,0.7297
propdec,1,2,0.6,3,3,0.9815,0.9815
propdec,1,2,0.6,3,3,0.9815,0.9815
propdec,1,2,0.6,3,3,0.9167,0.9091
propdec,1,2,0.6,3,3,0.8519,0.8261
propdec,1,2,0.6,3,3,0.9815,0.9815
propdec,1,2,0.6,3,3,0.9815,0.9815
propdec,1,2,0.6,3,3,0.8981,0.9043
propdec,1,2,0.6,3,3,0.9630,0.9643
propdec,1,2,0.6,3,3,0.9722,0.9730
propdec,2,2,0.7,3,3,0.9722,0.9730
propdec,2,2,0.7,3,3,0.9352,0.9320
propdec,2,2,0.7,3,3,0.9259,0.9298
propdec,2,2,0.7,3,3,0.9259,0.9245
propdec,2,2,0.7,3,3,0.9352,0.9320
propdec,2,2,0.7,3,3,0.9259,0.9298
propdec,2,2,0.7,3,3,0.9352,0.9391
propdec,2,2,0.7,3,3,0.9630,0.9636
propdec,2,2,0.7,3,3,0.9815,0.9815
propdec,2,2,0.7,3,3,0.9722,0.9725
propdec,3,2,0.8,3,3,0.9907,0.9908
propdec,3,2,0.8,3,3,0.9537,0.9533
propdec,3,2,0.8,3,3,0.9815,0.9815
propdec,3,2,0.8,3,3,0.9537,0.9533
propdec,3,2,0.8,3,3,0.9259,0.9273
propdec,3,2,0.8,3,3,0.9907,0.9908
propdec,3,2,0.8,3,3,0.9722,0.9730
propdec,3,2,0.8,3,3,0.8889,0.8947
propdec,3,2,0.8,3,3,0.8981,0.9060
propdec,3,2,0.8,3,3,0.9167,0.9204
propdec,4,2,0.9,3,3,0.9444,0.9474
propdec,4,2,0.9,3,3,0.9444,0.9474
propdec,4,2,0.9,3,3,0.9815,0.9811
propdec,4,2,0.9,3,3,0.7870,0.8244
propdec,4,2,0.9,3,3,0.8981,0.8889
propdec,4,2,0.9,3,3,0.9444,0.9464
propdec,4,2,0.9,3,3,0.8611,0.8760
propdec,4,2,0.9,3,3,0.9352,0.9358
propdec,4,2,0.9,3,3,0.8796,0.8926
propdec,4,2,0.9,3,3,0.9537,0.9558
propdec,5,2,1.0,3,3,0.9444,0.9474
propdec,5,2,1.0,3,3,0.9167,0.9189
propdec,5,2,1.0,3,3,0.9074,0.9138
propdec,5,2,1.0,3,3,0.9259,0.9286
propdec,5,2,1.0,3,3,0.9630,0.9636
propdec,5,2,1.0,3,3,0.9722,0.9725
propdec,5,2,1.0,3,3,0.9259,0.9259
propdec,5,2,1.0,3,3,0.8611,0.8624
propdec,5,2,1.0,3,3,0.8519,0.8710
propdec,5,2,1.0,3,3,0.9074,0.9020
