Sensibilidade,1,3.0,1.0,8,8,0.8148,0.7778
Sensibilidade,1,2.97,0.99,7,7,0.5093,0.0702
Sensibilidade,1,2.94,0.98,7,7,0.5093,0.0364
Sensibilidade,1,2.91,0.97,7,7,0.5000,0.0357
Sensibilidade,1,2.88,0.96,7,7,0.5185,0.0714
Sensibilidade,1,2.85,0.95,7,7,0.5185,0.0714
Sensibilidade,1,2.82,0.94,7,7,0.5093,0.0702
Sensibilidade,1,2.79,0.93,7,7,0.5000,0.0690
Sensibilidade,1,2.76,0.92,7,7,0.5278,0.1053
Sensibilidade,1,2.73,0.91,7,7,0.5370,0.1379
Sensibilidade,1,2.7,0.9,7,7,0.5370,0.1379
Sensibilidade,1,2.67,0.89,7,7,0.5278,0.1356
Sensibilidade,1,2.64,0.88,7,7,0.5278,0.1356
Sensibilidade,1,2.61,0.87,6,6,0.5278,0.1356
Sensibilidade,1,2.58,0.86,6,6,0.5278,0.1356
Sensibilidade,1,2.55,0.85,6,6,0.5370,0.1667
Sensibilidade,1,2.52,0.84,6,6,0.5463,0.1695
Sensibilidade,1,2.49,0.83,6,6,0.5370,0.1379
Sensibilidade,1,2.46,0.82,6,6,0.5370,0.1379
Sensibilidade,1,2.43,0.81,6,6,0.5463,0.1695
Sensibilidade,1,2.4,0.8,6,6,0.5463,0.1695
Sensibilidade,1,2.37,0.79,6,6,0.5370,0.1379
Sensibilidade,1,2.34,0.78,6,6,0.5370,0.1379
Sensibilidade,1,2.31,0.77,6,6,0.5370,0.1667
Sensibilidade,1,2.28,0.76,6,6,0.5463,0.1695
Sensibilidade,1,2.25,0.75,6,6,0.5463,0.1695
Sensibilidade,1,2.22,0.74,5,5,0.5556,0.2258
Sensibilidade,1,2.19,0.73,5,5,0.5463,0.1967
Sensibilidade,1,2.16,0.72,5,5,0.5463,0.1967
Sensibilidade,1,2.13,0.71,5,5,0.5463,0.1967
Sensibilidade,1,2.1,0.7,5,5,0.5648,0.2540
Sensibilidade,1,2.07,0.69,5,5,0.5648,0.2540
Sensibilidade,1,2.04,0.68,5,5,0.5556,0.2258
Sensibilidade,1,2.01,0.67,5,5,0.5556,0.2258
Sensibilidade,1,1.98,0.66,5,5,0.5556,0.2258
Sensibilidade,1,1.95,0.65,5,5,0.5648,0.2540
Sensibilidade,1,1.92,0.64,5,5,0.5648,0.2540
Sensibilidade,1,1.89,0.63,5,5,0.5556,0.2258
Sensibilidade,1,1.86,0.62,4,4,0.5648,0.2540
Sensibilidade,1,1.83,0.61,4,4,0.5648,0.2540
Sensibilidade,1,1.8,0.6,4,4,0.5648,0.2540
Sensibilidade,1,1.77,0.59,4,4,0.5741,0.2812
Sensibilidade,1,1.74,0.58,4,4,0.5741,0.2812
