Primeiro32K42,0,1.32,0.44,3,3,0.6204,0.4058,0.9333,0.2593
Primeiro32K42,0,1.29,0.43,3,3,0.6111,0.3824,0.9286,0.2407
Primeiro32K42,0,1.26,0.42,3,3,0.6111,0.3824,0.9286,0.2407
Primeiro32K42,0,1.23,0.41,3,3,0.6204,0.3881,1.0000,0.2407
Primeiro32K42,0,1.2,0.4,3,3,0.6204,0.3881,1.0000,0.2407
Primeiro32K42,0,1.17,0.39,3,3,0.6204,0.3881,1.0000,0.2407
Primeiro32K42,0,1.14,0.38,3,3,0.6204,0.3881,1.0000,0.2407
Primeiro32K42,0,1.11,0.37,3,3,0.6204,0.3881,1.0000,0.2407
Primeiro32K42,0,1.08,0.36,2,2,0.6111,0.3636,1.0000,0.2222
Primeiro32K42,0,1.05,0.35,2,2,0.6111,0.3636,1.0000,0.2222
Primeiro32K42,0,1.02,0.34,2,2,0.6111,0.3636,1.0000,0.2222
Primeiro32K42,0,0.99,0.33,2,2,0.6111,0.3636,1.0000,0.2222
Primeiro32K42,0,0.96,0.32,2,2,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.93,0.31,2,2,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.9,0.3,2,2,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.87,0.29,2,2,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.84,0.28,2,2,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.81,0.27,2,2,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.78,0.26,2,2,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.75,0.25,2,2,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.72,0.24,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.69,0.23,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.66,0.22,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.63,0.21,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.6,0.2,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.57,0.19,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.54,0.18,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.51,0.17,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.48,0.16,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.45,0.15,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.42,0.14,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.39,0.13,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.36,0.12,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.33,0.11,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.3,0.1,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.27,0.09,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.24,0.08,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.21,0.07,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.18,0.06,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.15,0.05,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.12,0.04,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.09,0.03,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.06,0.02,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.03,0.01,1,1,0.6019,0.3385,1.0000,0.2037
Primeiro32K42,0,0.0,0.0,1,1,0.6019,0.3385,1.0000,0.2037
