TesteNoam,2,3.0,1.0,8,8,0.7593,0.6829,1.0000,0.5185
TesteNoam,2,2.97,0.99,7,7,0.8611,0.8387,1.0000,0.7222
TesteNoam,2,2.94,0.98,7,7,0.9352,0.9307,1.0000,0.8704
TesteNoam,2,2.91,0.97,7,7,0.9444,0.9412,1.0000,0.8889
TesteNoam,2,2.88,0.96,7,7,0.9630,0.9615,1.0000,0.9259
TesteNoam,2,2.85,0.95,7,7,0.9630,0.9615,1.0000,0.9259
TesteNoam,2,2.82,0.94,7,7,0.9722,0.9714,1.0000,0.9444
TesteNoam,2,2.79,0.93,7,7,0.9722,0.9714,1.0000,0.9444
TesteNoam,2,2.76,0.92,7,7,0.9722,0.9714,1.0000,0.9444
TesteNoam,2,2.73,0.91,7,7,0.9722,0.9714,1.0000,0.9444
TesteNoam,2,2.7,0.9,7,7,0.9815,0.9811,1.0000,0.9630
TesteNoam,2,2.67,0.89,7,7,0.9815,0.9811,1.0000,0.9630
TesteNoam,2,2.64,0.88,7,7,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.61,0.87,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.58,0.86,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.55,0.85,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.52,0.84,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.49,0.83,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.46,0.82,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.43,0.81,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.4,0.8,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.37,0.79,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.34,0.78,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.31,0.77,6,6,0.9907,0.9907,1.0000,0.9815
TesteNoam,2,2.28,0.76,6,6,0.9907,0.9907,1.0000,0.9815
